framenumber, query_x, query_y, objx, objy, distance, 
41, 126.423888, 87.699743, 138.231544, 87.039698, 0.145581, 
41, 127.948935, 41.416144, 139.990014, 39.866636, 0.203077, 
41, 101.125886, 64.921786, 19.988793, 82.152082, 0.066554, 
41, 37.964279, 65.727846, 47.168224, 65.833416, 0.162897, 
41, 55.226904, 96.025603, 66.273481, 96.142000, 0.136018, 
41, 63.587266, 92.155050, 74.909322, 91.771634, 0.291619, 
41, 80.583731, 62.463453, 19.988793, 82.152082, 0.062013, 
41, 80.394981, 69.036119, 19.988793, 82.152082, 0.097020, 
41, 87.792479, 109.579602, 118.591542, 26.506461, 0.276636, 
41, 150.685961, 48.485523, 88.012148, 112.024070, 0.409881, 
41, 150.685961, 48.485523, 14.044134, 93.307914, 0.417836, 
41, 36.122128, 33.071111, 45.081632, 30.443713, 0.310347, 
41, 100.673053, 77.260710, 26.810963, 73.040635, 0.073658, 
41, 131.218102, 107.973696, 145.015877, 107.724909, 0.185772, 
41, 71.491729, 52.959652, 33.938439, 27.699666, 0.334021, 
41, 100.980284, 77.199278, 26.810963, 73.040635, 0.094469, 
41, 102.123199, 66.731567, 19.988793, 82.152082, 0.126219, 
41, 50.574813, 76.993379, 60.788825, 76.544667, 0.130136, 
41, 120.042115, 38.425224, 33.938439, 27.699666, 0.276868, 
42, 37.644614, 71.082785, 46.987952, 70.879034, 0.078045, 
42, 66.898573, 68.172155, 76.711987, 68.046312, 0.225036, 
42, 31.974591, 35.763858, 144.143351, 67.637966, 0.356283, 
42, 53.003158, 82.906760, 64.886901, 82.860638, 0.104438, 
42, 115.265395, 63.438951, 124.934484, 62.746258, 0.210323, 
42, 87.825028, 54.019592, 66.227604, 96.354803, 0.383877, 
42, 101.959751, 91.877649, 27.373408, 80.995279, 0.057882, 
42, 41.012010, 91.176674, 49.435111, 90.675393, 0.163313, 
42, 59.710285, 48.426413, 70.308732, 47.404890, 0.203791, 
42, 131.725231, 108.032399, 145.263117, 107.850865, 0.183579, 
42, 42.422198, 97.002390, 52.183743, 97.560857, 0.179535, 
42, 77.887730, 37.638017, 20.329035, 34.462755, 0.327546, 
42, 50.619787, 77.072230, 60.497065, 76.619794, 0.027277, 
42, 53.907485, 59.249696, 59.611922, 59.037679, 0.146926, 
43, 122.390906, 94.232955, 134.787609, 93.268853, 0.242337, 
43, 127.012484, 87.782550, 138.155628, 87.240386, 0.107149, 
43, 133.132324, 92.725083, 135.453267, 72.254689, 0.232754, 
43, 80.598362, 31.437594, 9.707654, 14.048819, 0.214879, 
43, 71.602989, 59.321154, 40.626138, 59.279935, 0.273075, 
43, 87.781149, 109.460214, 118.427747, 26.562101, 0.312881, 
43, 132.202210, 108.182500, 145.546810, 107.983815, 0.145172, 
43, 132.202210, 108.182500, 145.546810, 107.983815, 0.172404, 
43, 132.990974, 103.669045, 100.577780, 107.567247, 0.293277, 
43, 49.995603, 69.418127, 69.862220, 69.731129, 0.217525, 
43, 59.178260, 41.770049, 35.998672, 89.696938, 0.382773, 
43, 119.066158, 37.775742, 35.998672, 89.696938, 0.370499, 
43, 28.577887, 75.457823, 60.551909, 76.757170, 0.151399, 
43, 50.916237, 77.078838, 60.551909, 76.757170, 0.020074, 
43, 50.916237, 77.078838, 60.551909, 76.757170, 0.015725, 
43, 107.452844, 45.623124, 9.707654, 14.048819, 0.188808, 
43, 40.182283, 77.747839, 50.658320, 77.253661, 0.090438, 
43, 53.716677, 59.387508, 59.258230, 59.121638, 0.103332, 
43, 138.802382, 63.463785, 36.149436, 58.259337, 0.275007, 
43, 59.621164, 39.171388, 35.998672, 89.696938, 0.440000, 
43, 119.251194, 37.897911, 28.314539, 41.476428, 0.212009, 
43, 119.251194, 37.897911, 35.998672, 89.696938, 0.338139, 
44, 81.687790, 95.342227, 16.022976, 50.438788, 0.353955, 
44, 121.071922, 51.247432, 133.638628, 52.256173, 0.299027, 
44, 127.452180, 87.781927, 138.259790, 87.377986, 0.171528, 
44, 48.277174, 52.608873, 58.328497, 52.737490, 0.182285, 
44, 84.845767, 97.288529, 10.293683, 80.572804, 0.164502, 
44, 103.070449, 96.516156, 15.842709, 84.590894, 0.173471, 
44, 16.883367, 73.679569, 26.090398, 73.582957, 0.157921, 
44, 35.533747, 20.363140, 43.491848, 18.899056, 0.201674, 
44, 81.374124, 76.498927, 15.842709, 84.590894, 0.074653, 
44, 87.883791, 109.558500, 118.430509, 26.566988, 0.334840, 
44, 73.767449, 84.066418, 151.118104, 85.492799, 0.383037, 
44, 132.136849, 108.086292, 145.326506, 108.130754, 0.149415, 
44, 16.530181, 68.821378, 25.020246, 69.015017, 0.085306, 
44, 69.850008, 53.519397, 13.859180, 30.365136, 0.272728, 
44, 140.505733, 56.317458, 134.192737, 53.526666, 0.124266, 
44, 118.419751, 37.812526, 35.851862, 91.351037, 0.604566, 
44, 60.827892, 86.522449, 71.248174, 85.924010, 0.047343, 
44, 28.661394, 75.622415, 60.145217, 77.021258, 0.143363, 
44, 36.856112, 90.042124, 47.808128, 90.896350, 0.077758, 
44, 49.936160, 45.948950, 59.085209, 45.212311, 0.051618, 
44, 50.883735, 77.226809, 60.145217, 77.021258, 0.026415, 
44, 50.883735, 77.226809, 60.145217, 77.021258, 0.018167, 
44, 54.050227, 59.380254, 59.983995, 59.119193, 0.100873, 
44, 97.226772, 23.678513, 22.754967, 93.082556, 0.400017, 
44, 108.118473, 45.892677, 22.754967, 93.082556, 0.214077, 
44, 138.589228, 63.052683, 27.015672, 57.651830, 0.269699, 
44, 59.731188, 37.737425, 35.851862, 91.351037, 0.551818, 
44, 59.731188, 37.737425, 13.859180, 30.365136, 0.384083, 
45, 48.409959, 52.909985, 58.307522, 52.807433, 0.150037, 
45, 116.157679, 63.586733, 124.663271, 62.684401, 0.215989, 
45, 100.535719, 62.746738, 44.276565, 91.390017, 0.320842, 
45, 61.980680, 75.398799, 70.790152, 75.590074, 0.039636, 
45, 120.707362, 61.845722, 76.127913, 58.220720, 0.210250, 
45, 42.894940, 97.185696, 51.508082, 97.762107, 0.257791, 
45, 98.744265, 97.959721, 39.563695, 25.991236, 0.298810, 
45, 118.863347, 38.186491, 21.647487, 95.859887, 0.475941, 
45, 60.858942, 86.463792, 44.276565, 91.390017, 0.274475, 
45, 60.858942, 86.463792, 71.285203, 86.062577, 0.169391, 
45, 81.993746, 84.536383, 116.868047, 23.773409, 0.295157, 
45, 28.782488, 75.778383, 59.760182, 77.156476, 0.148497, 
45, 37.161376, 90.121814, 47.214246, 90.914108, 0.060097, 
45, 49.679200, 45.680265, 58.918816, 45.229066, 0.118977, 
45, 50.955194, 77.270649, 59.760182, 77.156476, 0.035989, 
45, 50.955194, 77.270649, 59.760182, 77.156476, 0.030629, 
45, 54.081165, 59.410343, 60.383782, 59.129777, 0.170393, 
45, 54.081165, 59.410343, 60.383782, 59.129777, 0.102236, 
45, 119.308482, 38.356311, 21.647487, 95.859887, 0.490761, 
45, 59.596001, 36.538171, 21.647487, 95.859887, 0.449506, 
46, 136.505618, 88.485834, 148.405484, 88.471407, 0.237369, 
46, 16.465278, 69.023952, 26.077413, 69.049614, 0.098955, 
46, 60.068427, 94.382043, 70.416156, 95.037690, 0.167314, 
46, 80.165257, 52.738008, 86.201444, 90.421277, 0.241217, 
46, 18.478508, 81.043503, 28.061816, 81.432149, 0.202128, 
46, 41.325111, 91.076628, 50.113002, 92.115789, 0.091377, 
46, 60.138095, 48.466835, 69.582205, 47.701748, 0.177437, 
46, 62.028895, 75.498707, 70.651424, 75.651460, 0.108625, 
46, 74.007300, 84.124047, 150.514519, 78.298211, 0.325259, 
46, 61.325892, 70.823325, 70.787620, 70.798850, 0.084077, 
46, 37.378563, 90.347476, 47.074723, 91.049193, 0.125526, 
46, 29.214182, 75.896461, 37.271083, 75.842250, 0.059772, 
46, 50.798908, 77.251721, 60.724040, 77.277337, 0.029812, 
46, 121.539375, 38.319481, 150.514519, 78.298211, 0.525947, 
47, 79.573529, 49.601981, 86.201444, 90.421277, 0.200937, 
47, 86.156323, 31.558971, 86.201444, 90.421277, 0.243430, 
47, 136.505616, 88.485832, 148.405484, 88.471407, 0.235596, 
47, 49.377498, 91.201563, 58.916614, 91.372440, 0.364299, 
47, 140.837072, 111.078125, 55.492732, 107.192950, 0.274057, 
47, 16.465278, 69.023952, 26.077413, 69.049616, 0.097434, 
47, 60.487556, 94.615353, 70.416156, 95.037690, 0.164694, 
47, 50.866437, 78.603097, 60.652534, 80.075210, 0.229381, 
47, 55.918922, 95.852462, 65.419107, 96.883555, 0.185074, 
47, 80.983397, 31.944973, 117.757120, 26.859121, 0.285879, 
47, 18.478508, 81.043503, 28.061816, 81.432149, 0.202128, 
47, 61.980127, 75.501751, 70.651424, 75.651460, 0.069178, 
47, 41.273530, 91.082641, 50.113002, 92.115789, 0.091179, 
47, 61.628158, 70.929306, 70.787620, 70.798850, 0.085138, 
47, 37.399798, 90.356024, 47.074723, 91.049193, 0.125925, 
47, 61.145417, 86.039014, 70.837298, 86.985303, 0.119240, 
47, 29.214182, 75.896462, 37.271083, 75.842250, 0.059711, 
48, 86.231532, 31.522404, 137.982276, 56.242807, 0.210784, 
48, 130.289540, 41.870982, 140.009111, 41.324808, 0.281662, 
48, 132.099676, 56.964771, 142.907636, 56.443178, 0.090855, 
48, 76.279674, 61.893583, 118.186494, 27.118459, 0.309082, 
48, 18.597252, 80.942882, 27.230906, 82.525933, 0.167301, 
48, 47.169030, 56.801678, 55.837445, 57.162859, 0.104661, 
48, 55.956580, 95.802278, 65.848050, 97.130276, 0.144238, 
48, 61.000765, 48.640303, 69.719310, 47.907547, 0.148471, 
48, 43.820419, 97.302138, 53.047148, 98.242235, 0.170242, 
48, 89.282023, 96.646700, 72.282510, 72.840400, 0.358016, 
48, 43.100798, 46.614419, 69.719310, 47.907547, 0.218339, 
48, 50.989440, 45.873791, 60.676455, 46.066306, 0.100813, 
48, 28.491333, 58.728367, 37.167815, 59.525895, 0.025996, 
48, 27.366562, 92.289899, 35.000209, 92.385408, 0.105915, 
48, 28.593597, 77.810036, 36.787170, 78.846926, 0.045363, 
49, 86.385815, 31.531215, 137.982276, 56.242807, 0.207192, 
49, 132.099684, 56.964778, 142.907636, 56.443178, 0.089867, 
49, 7.544622, 84.231603, 16.550781, 85.653062, 0.261204, 
49, 18.400358, 80.761467, 27.421814, 82.516373, 0.180490, 
49, 33.745018, 59.355815, 17.141517, 57.052093, 0.218877, 
49, 47.169030, 56.801678, 55.837445, 57.162859, 0.104661, 
49, 56.028432, 95.836802, 65.848050, 97.130276, 0.142844, 
49, 60.972480, 48.685546, 69.719310, 47.907547, 0.155004, 
49, 43.811953, 97.301480, 53.047148, 98.242235, 0.167672, 
49, 37.437192, 90.402468, 124.060293, 46.115005, 0.180211, 
49, 43.100798, 46.614419, 69.719310, 47.907547, 0.218361, 
49, 50.992815, 45.872974, 60.676455, 46.066306, 0.104210, 
49, 28.491329, 58.728366, 37.158246, 59.526682, 0.025845, 
49, 27.541438, 92.171362, 34.967316, 92.296685, 0.100668, 
49, 28.757196, 77.622459, 36.809895, 78.838810, 0.045814, 
50, 19.037988, 51.109525, 25.878853, 51.922167, 0.211455, 
50, 49.890810, 91.100603, 59.015892, 91.662265, 0.292052, 
50, 132.451795, 57.081246, 143.300670, 56.541067, 0.037579, 
50, 47.168028, 56.787707, 55.825157, 56.955291, 0.126556, 
50, 56.029657, 95.835815, 65.737818, 97.589474, 0.253178, 
50, 61.950273, 75.504334, 72.505387, 76.448888, 0.143023, 
50, 60.978074, 48.700181, 69.857316, 48.181760, 0.137798, 
50, 34.951072, 51.345885, 41.275088, 52.269688, 0.153460, 
50, 69.887601, 98.156614, 151.411955, 99.305637, 0.354561, 
50, 43.074365, 46.406168, 69.857316, 48.181760, 0.218042, 
50, 61.433769, 86.038145, 71.341180, 87.349077, 0.128800, 
50, 29.075752, 75.909164, 61.591434, 78.021707, 0.175633, 
50, 51.358427, 45.961698, 61.478074, 46.644126, 0.135976, 
50, 51.090161, 77.342060, 61.591434, 78.021707, 0.053129, 
50, 51.090161, 77.342060, 61.591434, 78.021707, 0.037795, 
50, 28.817123, 58.650981, 37.744277, 59.637369, 0.023831, 
50, 27.613699, 92.080105, 35.714233, 92.310275, 0.067198, 
50, 29.089326, 77.266468, 61.591434, 78.021707, 0.099970, 
51, 10.345070, 93.627083, 34.482955, 70.644532, 0.246933, 
51, 20.017615, 77.005701, 28.322353, 78.470961, 0.344206, 
51, 20.017615, 77.005701, 28.322353, 78.470961, 0.147819, 
51, 49.854167, 91.104375, 59.100890, 92.295210, 0.279709, 
51, 131.292229, 75.507701, 142.132135, 75.638707, 0.111001, 
51, 110.352950, 55.552185, 34.482955, 70.644532, 0.382744, 
51, 18.831502, 80.718164, 27.842087, 82.664429, 0.179483, 
51, 47.180918, 56.808748, 55.315646, 56.938416, 0.124054, 
51, 56.029464, 95.836215, 65.734760, 97.573794, 0.247497, 
51, 135.468198, 78.060721, 15.810166, 100.923280, 0.214130, 
51, 37.370232, 32.776532, 45.663688, 32.683643, 0.177978, 
51, 61.083521, 48.675633, 70.030544, 48.235811, 0.288924, 
51, 44.527932, 97.376140, 54.130162, 98.580087, 0.119092, 
51, 124.599804, 100.957301, 137.241755, 101.835836, 0.117693, 
51, 61.401616, 86.060693, 71.338645, 87.348362, 0.085345, 
51, 28.959107, 58.599689, 38.188844, 59.624532, 0.073278, 
51, 29.037065, 76.158517, 61.895492, 78.112903, 0.130527, 
51, 51.067756, 46.129350, 61.383174, 46.639207, 0.066729, 
51, 51.542435, 77.358635, 61.895492, 78.112903, 0.028982, 
51, 51.542435, 77.358635, 61.895492, 78.112903, 0.030801, 
51, 40.924281, 77.830405, 47.962592, 78.819087, 0.055397, 
52, 20.081790, 76.957442, 28.224949, 78.627051, 0.110832, 
52, 62.009486, 71.287267, 70.690784, 71.574205, 0.146504, 
52, 113.586225, 41.919708, 153.555850, 34.161103, 0.273988, 
52, 137.256448, 104.525242, 148.003165, 106.973209, 0.260558, 
52, 92.734769, 88.126054, 38.369027, 59.549235, 0.233072, 
52, 138.811939, 85.615022, 150.633079, 86.360930, 0.253676, 
52, 148.027978, 45.631961, 91.890906, 18.997821, 0.292767, 
52, 48.113303, 77.191072, 56.361306, 79.081753, 0.161593, 
52, 135.468194, 78.060720, 15.804271, 100.992983, 0.205139, 
52, 37.386054, 32.750639, 45.422998, 33.092348, 0.198752, 
52, 60.225611, 75.663360, 69.153073, 77.126970, 0.123871, 
52, 43.883340, 97.249686, 53.779210, 98.647868, 0.135122, 
52, 61.921233, 71.039054, 70.690784, 71.574205, 0.141792, 
52, 124.656704, 100.925928, 137.246338, 101.873807, 0.106853, 
52, 34.308932, 51.374820, 16.469919, 51.395833, 0.113743, 
52, 43.171160, 46.562520, 69.916056, 48.378984, 0.126585, 
52, 60.373940, 75.764819, 69.153073, 77.126970, 0.107844, 
52, 61.419124, 85.925120, 71.492775, 87.411992, 0.061950, 
52, 29.230352, 58.524369, 38.369027, 59.549235, 0.078633, 
52, 29.005607, 75.942764, 61.774260, 78.276459, 0.134490, 
52, 51.534433, 77.367158, 61.774260, 78.276459, 0.023589, 
52, 51.534433, 77.367158, 61.774260, 78.276459, 0.032570, 
52, 137.646437, 62.256781, 17.163482, 57.160985, 0.137614, 
52, 40.865270, 77.933126, 48.037520, 78.887259, 0.054420, 
52, 27.047366, 91.833246, 35.830621, 92.506327, 0.093444, 
53, 14.114537, 69.497418, 79.697211, 101.658221, 0.297711, 
53, 20.098172, 76.932083, 28.242794, 78.659140, 0.110337, 
53, 59.868766, 94.367276, 69.690924, 95.231908, 0.178270, 
53, 31.499170, 29.012763, 39.298091, 30.705593, 0.267000, 
53, 138.807373, 85.641798, 150.162804, 86.670809, 0.204166, 
53, 150.282368, 62.125406, 152.407484, 61.583822, 0.286859, 
53, 135.468205, 78.060720, 15.774816, 101.086249, 0.213512, 
53, 43.409668, 97.175433, 53.593333, 98.823912, 0.121903, 
53, 61.935519, 70.948010, 70.172619, 71.796248, 0.130025, 
53, 124.712703, 100.915096, 137.116734, 101.907377, 0.129762, 
53, 43.743996, 97.175301, 53.593333, 98.823912, 0.135240, 
53, 60.448094, 75.771845, 69.429026, 76.726118, 0.129520, 
53, 61.427958, 85.773363, 71.651872, 87.550841, 0.101780, 
53, 29.070463, 75.640901, 62.289972, 78.526927, 0.154369, 
53, 38.239368, 90.247472, 48.513835, 20.720667, 0.153109, 
53, 51.502764, 77.329830, 62.289972, 78.526927, 0.029242, 
53, 51.502764, 77.329830, 62.289972, 78.526927, 0.036008, 
53, 54.846457, 59.673292, 145.913604, 22.691219, 0.545220, 
54, 89.970897, 21.302894, 80.406798, 101.065847, 0.385064, 
54, 132.373235, 96.501257, 144.268958, 97.433131, 0.293995, 
54, 135.583700, 78.023793, 16.163856, 101.276206, 0.212637, 
54, 21.520654, 73.190541, 29.869729, 75.205390, 0.157145, 
54, 102.427640, 45.863523, 31.150321, 49.405898, 0.404005, 
54, 61.966239, 70.785322, 70.575634, 71.922998, 0.063841, 
54, 124.629433, 100.850584, 137.032320, 102.337803, 0.163003, 
54, 34.205315, 51.398348, 16.043432, 51.695506, 0.135224, 
54, 43.796787, 97.174065, 53.449306, 99.043126, 0.108025, 
54, 43.156928, 46.590489, 69.620931, 48.694203, 0.100682, 
54, 61.604697, 85.716753, 71.514942, 87.794293, 0.132863, 
54, 61.604697, 85.716753, 71.514942, 87.794293, 0.041773, 
54, 103.173795, 48.385628, 31.150321, 49.405898, 0.433309, 
54, 18.728534, 57.533197, 26.978416, 59.014794, 0.058227, 
54, 29.513546, 58.466147, 38.164820, 59.649266, 0.054597, 
54, 51.585700, 77.235781, 62.304700, 78.585599, 0.027334, 
54, 51.585700, 77.235781, 62.304700, 78.585599, 0.031484, 
55, 89.823340, 21.363171, 9.110464, 71.783646, 0.398521, 
55, 106.051405, 63.849100, 88.134074, 109.396007, 0.314378, 
55, 106.051405, 63.849100, 149.165339, 39.494584, 0.330108, 
55, 132.277932, 68.081006, 69.761962, 20.162632, 0.300117, 
55, 45.444338, 97.358789, 52.917145, 99.321709, 0.172366, 
55, 135.762101, 77.810677, 16.363357, 101.504056, 0.250443, 
55, 21.955825, 73.134860, 30.090106, 75.309654, 0.149082, 
55, 74.496599, 84.402383, 146.283131, 23.422227, 0.263170, 
55, 43.746023, 97.190217, 52.917145, 99.321709, 0.091033, 
55, 61.937506, 70.630414, 70.734532, 72.077409, 0.056548, 
55, 33.745147, 51.368998, 41.262717, 52.367665, 0.034921, 
55, 38.194486, 90.231862, 46.170286, 92.003477, 0.058192, 
55, 39.546721, 90.568363, 46.170286, 92.003477, 0.153598, 
55, 145.589787, 24.891447, 146.283131, 23.422227, 0.417961, 
55, 18.760832, 57.546308, 27.368845, 59.190200, 0.062043, 
55, 29.736020, 58.429235, 37.957669, 59.824670, 0.048389, 
55, 51.727474, 77.025304, 62.408703, 78.694697, 0.034192, 
55, 51.727474, 77.025304, 62.408703, 78.694697, 0.034595, 
55, 91.380498, 64.796661, 75.831292, 101.726484, 0.313406, 
56, 26.945097, 88.861088, 35.668741, 91.608037, 0.144788, 
56, 132.745722, 81.710497, 143.567705, 82.145457, 0.143175, 
56, 31.671349, 28.746298, 39.279497, 30.859008, 0.182571, 
56, 32.536659, 59.756927, 27.240499, 59.985252, 0.213853, 
56, 134.563569, 107.964502, 144.613630, 109.689405, 0.201512, 
56, 135.948524, 77.760953, 16.304708, 101.516034, 0.266747, 
56, 61.927324, 70.635755, 70.738543, 72.105320, 0.086635, 
56, 43.850630, 97.113574, 52.464030, 99.589043, 0.171902, 
56, 39.979884, 90.666864, 46.950595, 92.391042, 0.118962, 
56, 43.092346, 46.733750, 51.489106, 47.716987, 0.135532, 
56, 29.737447, 58.428960, 38.095628, 59.782125, 0.049378, 
56, 29.737447, 58.428960, 38.095628, 59.782125, 0.037857, 
56, 38.110148, 90.313430, 46.950595, 92.391042, 0.040791, 
56, 51.464238, 76.989636, 62.123573, 78.544188, 0.042276, 
56, 51.464238, 76.989636, 62.123573, 78.544188, 0.035323, 
56, 91.409173, 64.634609, 75.728942, 101.714675, 0.320562, 
56, 107.935139, 61.201480, 39.279497, 30.859008, 0.355110, 
57, 89.701153, 21.059480, 80.622041, 101.325612, 0.409317, 
57, 66.285512, 107.242852, 77.698227, 110.035789, 0.231615, 
57, 117.595154, 80.147475, 128.298479, 81.191212, 0.338385, 
57, 18.548707, 80.952349, 51.661298, 104.718746, 0.228554, 
57, 134.833975, 107.923712, 144.560807, 109.873354, 0.225621, 
57, 18.063578, 73.282817, 25.660697, 74.894319, 0.201156, 
57, 74.634896, 84.315743, 146.921183, 24.058419, 0.113696, 
57, 61.948741, 70.656785, 70.764739, 72.208102, 0.114378, 
57, 77.141346, 89.050527, 146.921183, 24.058419, 0.506446, 
57, 108.830073, 80.690710, 148.590586, 39.749479, 0.405990, 
57, 43.803842, 97.019913, 52.446516, 99.591167, 0.199862, 
57, 29.852541, 58.495095, 37.656074, 59.540450, 0.038839, 
57, 29.852541, 58.495095, 37.656074, 59.540450, 0.030782, 
57, 38.047600, 90.319900, 47.167978, 20.634082, 0.152511, 
57, 51.270883, 76.933164, 61.884595, 78.490963, 0.048211, 
57, 51.270883, 76.933164, 61.884595, 78.490963, 0.037181, 
57, 108.068789, 60.819497, 39.533526, 30.998421, 0.362014, 
58, 66.285512, 107.242852, 77.637814, 110.300959, 0.208675, 
58, 30.976250, 83.359270, 34.395773, 85.281737, 0.193834, 
58, 75.481744, 77.420938, 85.149404, 78.992118, 0.382342, 
58, 32.539576, 59.757353, 27.204233, 60.207850, 0.225159, 
58, 43.832769, 97.010999, 52.965834, 99.514721, 0.116814, 
58, 29.600371, 58.645587, 27.441199, 59.516640, 0.078403, 
58, 29.267826, 75.446802, 47.692000, 79.487033, 0.134603, 
58, 51.240457, 76.940143, 47.692000, 79.487033, 0.119816, 
58, 51.240457, 76.940143, 47.692000, 79.487033, 0.129233, 
58, 138.348100, 62.388680, 61.019344, 58.441710, 0.244495, 
59, 115.891229, 75.038868, 69.240984, 95.444715, 0.335232, 
59, 99.203762, 110.495730, 121.509484, 28.123243, 0.351717, 
59, 32.540028, 59.757475, 27.309942, 60.346500, 0.206699, 
59, 38.561005, 47.752657, 23.861719, 50.098428, 0.283066, 
59, 28.576979, 106.724579, 94.847475, 109.518025, 0.123952, 
59, 34.982803, 51.174869, 40.782089, 52.598799, 0.090787, 
59, 43.857069, 97.002504, 53.131336, 99.582874, 0.130012, 
59, 37.555279, 90.132105, 46.670165, 21.316363, 0.187349, 
59, 29.556164, 58.631397, 47.747917, 79.660576, 0.188469, 
59, 29.267826, 75.446802, 47.747917, 79.660576, 0.139054, 
59, 51.240892, 76.933749, 47.747917, 79.660576, 0.119660, 
59, 51.240892, 76.933749, 47.747917, 79.660576, 0.127486, 
59, 138.460239, 62.314157, 61.016499, 58.601952, 0.219714, 
60, 26.743661, 89.176590, 35.882545, 91.987155, 0.169459, 
60, 60.931896, 94.613024, 69.458323, 95.523882, 0.323452, 
60, 134.000557, 108.061242, 144.310214, 110.012336, 0.171466, 
60, 134.000557, 108.061242, 144.310214, 110.012336, 0.159443, 
60, 56.307036, 89.989654, 66.270153, 92.173105, 0.059146, 
60, 61.855786, 70.428071, 70.958784, 72.047730, 0.157840, 
60, 35.027098, 51.174169, 41.457244, 52.622883, 0.059540, 
60, 43.869287, 97.047964, 53.104112, 99.578363, 0.105282, 
60, 33.978607, 69.368297, 60.851237, 71.891524, 0.155091, 
60, 102.907128, 48.530225, 30.826802, 49.631799, 0.448828, 
60, 29.447923, 58.593615, 47.497979, 80.038937, 0.184634, 
60, 51.449629, 76.887774, 47.497979, 80.038937, 0.124668, 
60, 51.449629, 76.887774, 47.497979, 80.038937, 0.138647, 
60, 40.307200, 77.451341, 47.497979, 80.038937, 0.047511, 
60, 40.248983, 77.793481, 47.497979, 80.038937, 0.074514, 
61, 26.743966, 89.178284, 36.325666, 92.061668, 0.134604, 
61, 17.855551, 73.170252, 25.766877, 75.383965, 0.149668, 
61, 134.000948, 108.061273, 144.310537, 110.011783, 0.172012, 
61, 134.000948, 108.061273, 144.310537, 110.011783, 0.162163, 
61, 56.621672, 90.181118, 66.351635, 92.236370, 0.075101, 
61, 61.929270, 70.435763, 70.960440, 72.047793, 0.180120, 
61, 35.079193, 51.150104, 41.457377, 52.622878, 0.069700, 
61, 43.950430, 97.045293, 53.167717, 99.644120, 0.097709, 
61, 21.218725, 67.352975, 27.991869, 69.364025, 0.017423, 
61, 33.870305, 69.385604, 27.991869, 69.364025, 0.101569, 
61, 29.207341, 75.289302, 38.542780, 77.040758, 0.101850, 
61, 61.671306, 85.775312, 71.919003, 88.083665, 0.152176, 
61, 51.566448, 76.916068, 47.705879, 80.026662, 0.137244, 
61, 40.177563, 77.906748, 47.705879, 80.026662, 0.083386, 
62, 62.858949, 13.091837, 12.249104, 78.566204, 0.316641, 
62, 24.725143, 69.653672, 33.373704, 71.323447, 0.160153, 
62, 26.741984, 89.182974, 36.720503, 91.603353, 0.156727, 
62, 18.573114, 80.900017, 28.043958, 83.550817, 0.057820, 
62, 18.573114, 80.900017, 28.043958, 83.550817, 0.106052, 
62, 32.410325, 59.898893, 27.663751, 60.491994, 0.175568, 
62, 43.708963, 82.714288, 53.336210, 84.786604, 0.173949, 
62, 60.229043, 75.252885, 70.227191, 77.662922, 0.144771, 
62, 56.481161, 90.026580, 66.368723, 92.076636, 0.073460, 
62, 61.906339, 70.460378, 71.561855, 71.998757, 0.150677, 
62, 35.079256, 51.146396, 41.596887, 52.514102, 0.051928, 
62, 43.963357, 97.045783, 54.126048, 99.617751, 0.132292, 
62, 22.104321, 67.541463, 28.648700, 69.496225, 0.026182, 
62, 51.658730, 46.081033, 59.405444, 46.865089, 0.081972, 
62, 51.789968, 76.831438, 61.920237, 78.690714, 0.051724, 
62, 51.789968, 76.831438, 61.920237, 78.690714, 0.040410, 
63, 112.732804, 64.732807, 124.273371, 49.442570, 0.389897, 
63, 26.774972, 89.194394, 36.720503, 91.603353, 0.158148, 
63, 18.599069, 80.964292, 28.043958, 83.550817, 0.083183, 
63, 18.599069, 80.964292, 28.043958, 83.550817, 0.125530, 
63, 43.696188, 82.713527, 53.336210, 84.786604, 0.176238, 
63, 51.797568, 78.552940, 61.473528, 80.525282, 0.133340, 
63, 60.108331, 75.149671, 70.227191, 77.662922, 0.155793, 
63, 126.786925, 105.903482, 138.741155, 107.991998, 0.199068, 
63, 44.398372, 96.976705, 54.126066, 99.617748, 0.069554, 
63, 56.485266, 90.025581, 66.368723, 92.076636, 0.070503, 
63, 61.870072, 70.479411, 71.561855, 71.998757, 0.133064, 
63, 35.097346, 51.120097, 41.597112, 52.514291, 0.069431, 
63, 18.753747, 58.084127, 61.964398, 61.242642, 0.187633, 
63, 61.639606, 85.521724, 72.224890, 87.758156, 0.220202, 
63, 51.445248, 45.958125, 59.405444, 46.865089, 0.092345, 
63, 51.923842, 76.783360, 61.920237, 78.690714, 0.044845, 
63, 51.923842, 76.783360, 61.920237, 78.690714, 0.039623, 
63, 52.345863, 59.563279, 61.964398, 61.242642, 0.225375, 
64, 8.857045, 51.592766, 41.810826, 52.764977, 0.157247, 
64, 26.623255, 89.281964, 36.751227, 91.730455, 0.134003, 
64, 116.549756, 80.051999, 127.878792, 81.609443, 0.194883, 
64, 16.131882, 47.491721, 45.224263, 47.870630, 0.304028, 
64, 18.649368, 80.949879, 28.137513, 83.320069, 0.127826, 
64, 43.695797, 82.708133, 53.258849, 84.706847, 0.107717, 
64, 112.365770, 111.997245, 87.380351, 109.978023, 0.309736, 
64, 126.716866, 105.939605, 138.668575, 107.884327, 0.157321, 
64, 61.928979, 70.366393, 71.236801, 71.780122, 0.187052, 
